SITE_ID,VISIT_NO,Total_Individuals,Taxa_Richness,UID,LAT_DD83,LON_DD83,DATE_COL,MMI_BENT,BENT_MMI_COND,YEAR,Shannon_Index,Simpson_Index,EPT_Individuals,EPT_Taxa,EPT_%,STRAH_CAT_LargeStreams,STRAH_CAT_Missing,STRAH_CAT_RiversMajor,STRAH_CAT_RiversOther,STRAH_CAT_SmallStreams,EPA_REG_Missing,EPA_REG_Region_1,EPA_REG_Region_10,EPA_REG_Region_2,EPA_REG_Region_3,EPA_REG_Region_4,EPA_REG_Region_5,EPA_REG_Region_6,EPA_REG_Region_7,EPA_REG_Region_8,EPA_REG_Region_9,Sampling_Month,Season_Fall,Season_Spring,Season_Summer,Season_Unknown,Taxa_3406,Taxa_3407,Taxa_3408,Taxa_3418,Taxa_3439,Taxa_3450,Taxa_3458,Taxa_3459,Taxa_3465,Taxa_3472,Taxa_3476,Taxa_3481,Taxa_3487,Taxa_3490,Taxa_3491,Taxa_3496,Taxa_3500,Taxa_3501,Taxa_3511,Taxa_3526,Taxa_3532,Taxa_3535,Taxa_3540,Taxa_3542,Taxa_3544,Taxa_3546,Taxa_3548,Taxa_3556,Taxa_3564,Taxa_3565,Taxa_3566,Taxa_3567,Taxa_3578,Taxa_3579,Taxa_3581,Taxa_3582,Taxa_3583,Taxa_3587,Taxa_3590,Taxa_3593,Taxa_3594,Taxa_3600,Taxa_3606,Taxa_3612,Taxa_3614,Taxa_3620,Taxa_3622,Taxa_3623,Taxa_3625,Taxa_3628,Taxa_3641,Taxa_3646,Taxa_3657,Taxa_3658,Taxa_3661,Taxa_3665,Taxa_3676,Taxa_3678,Taxa_3679,Taxa_3688,Taxa_3695,Taxa_3697,Taxa_3698,Taxa_3703,Taxa_3704,Taxa_3705,Taxa_3706,Taxa_3711,Taxa_3717,Taxa_3722,Taxa_3726,Taxa_3729,Taxa_3735,Taxa_3744,Taxa_3745,Taxa_3752,Taxa_3753,Taxa_3756,Taxa_3759,Taxa_3771,Taxa_3783,Taxa_3789,Taxa_3792,Taxa_3799,Taxa_3802,Taxa_3809,Taxa_3811,Taxa_3814,Taxa_3816,Taxa_3817,Taxa_3821,Taxa_3832,Taxa_3844,Taxa_3845,Taxa_3846,Taxa_3847,Taxa_3855,Taxa_3866,Taxa_3882,Taxa_3890,Taxa_3892,Taxa_3895,Taxa_3897,Taxa_3904,Taxa_3911,Taxa_3912,Taxa_3918,Taxa_3920,Taxa_3925,Taxa_3928,Taxa_3939,Taxa_3941,Taxa_3945,Taxa_3948,Taxa_3952,Taxa_3967,Taxa_3977,Taxa_3980,Taxa_3981,Taxa_3982,Taxa_3986,Taxa_3997,Taxa_4000,Taxa_4004,Taxa_4005,Taxa_4011,Taxa_4028,Taxa_4038,Taxa_4041,Taxa_4042,Taxa_4043,Taxa_4056,Taxa_4060,Taxa_4071,Taxa_4082,Taxa_4085,Taxa_4088,Taxa_4099,Taxa_4101,Taxa_4102,Taxa_4106,Taxa_4107,Taxa_4108,Taxa_4112,Taxa_4120,Taxa_4121,Taxa_4130,Taxa_4134,Taxa_4138,Taxa_4141,Taxa_4143,Taxa_4149,Taxa_4158,Taxa_4159,Taxa_4162,Taxa_4166,Taxa_4170,Taxa_4174,Taxa_4175,Taxa_4178,Taxa_4187,Taxa_4188,Taxa_4191,Taxa_4192,Taxa_4199,Taxa_4203,Taxa_4206,Taxa_4209,Taxa_4212,Taxa_4213,Taxa_4223,Taxa_4245,Taxa_4247,Taxa_4249,Taxa_4253,Taxa_4260,Taxa_4263,Taxa_4276,Taxa_4280,Taxa_4281,Taxa_4288,Taxa_4296,Taxa_4298,Taxa_4300,Taxa_4307,Taxa_4308,Taxa_4309,Taxa_4310,Taxa_4311,Taxa_4315,Taxa_4327,Taxa_4332,Taxa_4337,Taxa_4340,Taxa_4347,Taxa_4348,Taxa_4361,Taxa_4362,Taxa_4368,Taxa_4369,Taxa_4371,Taxa_4379,Taxa_4382,Taxa_4384,Taxa_4391,Taxa_4393,Taxa_4394,Taxa_4400,Taxa_4412,Taxa_4428,Taxa_4430,Taxa_4433,MMI_BENT_MinMax,BENT_MMI_COND_enc
INLS-1043,1,318.0,54.0,1004389,41.3719,-86.18942,2014-08-20,43.92,Good,2014.0,3.187112608993267,0.9137890115106206,56.0,14.0,0.1761006289308176,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.0,False,False,True,False,0.0031446540880503,0.0,0.0062893081761006,0.0031446540880503,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0062893081761006,0.0031446540880503,0.0062893081761006,0.0062893081761006,0.0,0.0,0.0,0.0,0.0031446540880503,0.0094339622641509,0.0062893081761006,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0031446540880503,0.0,0.0062893081761006,0.0251572327044025,0.0,0.0,0.0,0.0,0.0534591194968553,0.0,0.1132075471698113,0.0062893081761006,0.0,0.0,0.0,0.0031446540880503,0.0031446540880503,0.0062893081761006,0.0,0.0,0.0,0.0125786163522012,0.0,0.0,0.0,0.0314465408805031,0.0,0.0,0.0,0.0,0.0094339622641509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125786163522012,0.0,0.0,0.0,0.0220125786163522,0.0125786163522012,0.0062893081761006,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062893081761006,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0031446540880503,0.0031446540880503,0.0251572327044025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094339622641509,0.0,0.0,0.0,0.0,0.0125786163522012,0.0,0.0,0.0251572327044025,0.0,0.0,0.0031446540880503,0.0314465408805031,0.0125786163522012,0.0094339622641509,0.0,0.0,0.0,0.0,0.0,0.2327044025157232,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0157232704402515,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0880503144654088,0.0,0.0062893081761006,0.0,0.0,0.0,0.0,0.0,0.0377358490566037,0.0157232704402515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446795523906409,2
INLS-1044,1,306.0,34.0,1002520,39.70522,-87.07882,2013-07-29,49.72,Good,2013.0,2.7223996768460994,0.8930966722200863,48.0,9.0,0.1568627450980392,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False,False,True,False,0.0261437908496732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.088235294117647,0.0,0.0522875816993464,0.022875816993464,0.0,0.0,0.0,0.0,0.022875816993464,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0065359477124183,0.0,0.0,0.0,0.0,0.238562091503268,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0261437908496732,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.1078431372549019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1372549019607843,0.0,0.0,0.0098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0065359477124183,0.0,0.0,0.0,0.0,0.0,0.0,0.0065359477124183,0.0,0.0490196078431372,0.0,0.0032679738562091,0.0,0.0,0.0,0.0,0.0,0.0163398692810457,0.0,0.0,0.022875816993464,0.0,0.0,0.0,0.0,0.0,0.5057985757884028,2
INLS-1045,1,174.0,30.0,1004561,39.67185,-85.0023,2014-09-09,58.78,Good,2014.0,3.0683731119205992,0.9396882018760736,69.0,10.0,0.396551724137931,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.0,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229885057471264,0.0459770114942528,0.0057471264367816,0.0,0.0,0.0,0.0,0.028735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057471264367816,0.0,0.0,0.0517241379310344,0.0,0.0,0.0,0.0,0.0114942528735632,0.0,0.0,0.0229885057471264,0.0,0.0,0.0,0.0172413793103448,0.0057471264367816,0.0,0.0,0.0,0.0,0.0402298850574712,0.0,0.0,0.0,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0862068965517241,0.0,0.057471264367816,0.0172413793103448,0.0,0.0,0.0,0.0,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172413793103448,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0057471264367816,0.0,0.1149425287356321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632183908045977,0.0,0.0,0.028735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344827586206896,0.0,0.0229885057471264,0.028735632183908,0.0,0.0,0.0,0.0,0.0057471264367816,0.0172413793103448,0.0057471264367816,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979654120040692,2
INLS-1048,1,316.0,49.0,1004546,40.06568,-86.27057,2014-09-08,55.87,Good,2014.0,3.349450317318197,0.9464829354270148,64.0,14.0,0.2025316455696202,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,9.0,True,False,False,False,0.0284810126582278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253,0.0031645569620253,0.0158227848101265,0.0,0.0,0.0,0.0,0.0411392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0126582278481012,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0031645569620253,0.050632911392405,0.0,0.0,0.0,0.0221518987341772,0.0,0.0,0.0,0.0854430379746835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854430379746835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0316455696202531,0.0,0.0031645569620253,0.0031645569620253,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0031645569620253,0.0031645569620253,0.0,0.0,0.0126582278481012,0.0,0.1360759493670886,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0031645569620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0443037974683544,0.0063291139240506,0.0,0.0664556962025316,0.0,0.0,0.0,0.0,0.0031645569620253,0.0,0.0,0.0,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0379746835443038,0.0031645569620253,0.0,0.0,0.0,0.0,0.0031645569620253,0.0158227848101265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0094936708860759,0.0,0.0,0.0063291139240506,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031645569620253,0.0,0.0031645569620253,0.0316455696202531,0.0094936708860759,0.0284810126582278,0.0,0.0094936708860759,0.0,0.0,0.0,0.0063291139240506,0.0,0.0411392405063291,0.0,0.0189873417721519,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5683621566632757,2
INR9-0901,1,34.0,14.0,1003957,38.64279,-87.61438,2014-07-15,40.08,Fair,2014.0,1.9980140703600444,0.7664359861591695,21.0,5.0,0.6176470588235294,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088235294117647,0.0294117647058823,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.4411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0294117647058823,0.0,0.0294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4077314343845371,1
INR9-0901,2,158.0,19.0,1004295,41.38763,-90.84382,,42.2,Missing,,2.017130885727052,0.805800352507611,14.0,7.0,0.0886075949367088,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0126582278481012,0.0,0.0,0.0,0.0,0.0,0.0,0.2278481012658227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2658227848101265,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2531645569620253,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0632911392405063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253164556962025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
INR9-0902,1,284.0,88.0,1003972,38.83491,-86.52326,2014-07-16,35.15,Fair,2014.0,4.12396525486461,0.978823646101964,136.0,10.0,0.4788732394366197,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False,False,True,False,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.056338028169014,0.0,0.0845070422535211,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0985915492957746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1408450704225352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.1549295774647887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0845070422535211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028169014084507,0.0,0.0,0.0,0.0,0.0,0.0,0.0422535211267605,0.0140845070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.3575788402848423,1
INR9-0902,2,392.0,92.0,1004312,41.38763,-90.84382,,42.2,Missing,,4.271452989584379,0.9820387338608912,84.0,7.0,0.2142857142857142,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,0.010204081632653,0.0,0.0,0.0408163265306122,0.0,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612244897959183,0.0408163265306122,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1530612244897959,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0306122448979591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0408163265306122,0.0,0.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918367346938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4292980671414039,Missing
INR9-0903,1,328.0,59.0,1004064,41.69465,-85.9174,2014-07-23,32.28,Fair,2014.0,3.357416469778027,0.9410878941106484,73.0,11.0,0.2225609756097561,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,7.0,False,False,True,False,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048780487804878,0.0,0.0,0.0,0.0,0.0091463414634146,0.0,0.0060975609756097,0.0,0.0,0.0,0.0030487804878048,0.0121951219512195,0.0,0.0,0.0,0.0,0.125,0.0,0.0030487804878048,0.0762195121951219,0.0,0.0,0.0,0.0030487804878048,0.0213414634146341,0.0030487804878048,0.0,0.0,0.0,0.0182926829268292,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0030487804878048,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0060975609756097,0.0670731707317073,0.0,0.0,0.0060975609756097,0.0,0.0030487804878048,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0030487804878048,0.0030487804878048,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0182926829268292,0.0,0.0,0.0,0.0,0.0091463414634146,0.0,0.0,0.0030487804878048,0.0,0.0,0.0,0.0060975609756097,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0182926829268292,0.0091463414634146,0.0,0.0,0.0,0.0,0.0,0.1036585365853658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0060975609756097,0.0,0.0,0.0,0.0030487804878048,0.0,0.0091463414634146,0.0,0.0,0.0,0.0,0.0,0.0365853658536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1036585365853658,0.0030487804878048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328382502543235,1
INR9-0904,1,22.0,14.0,1004280,38.45178,-87.598,2014-08-12,30.18,Fair,2014.0,2.689178166518139,0.9256198347107438,5.0,5.0,0.2272727272727272,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,8.0,False,False,True,False,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.1363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3070193285859613,1
